nohup: ignoring input
2026-03-09 00:29:10 | INFO     | tpe.benchmark | ======================================================================
2026-03-09 00:29:10 | INFO     | tpe.benchmark | Optuna TPE Baseline  |  XGBoost HPO  |  All 18 Datasets  v2.0
2026-03-09 00:29:10 | INFO     | tpe.benchmark | Run ID   : 20260309_002910
2026-03-09 00:29:10 | INFO     | tpe.benchmark | Log file : /mnt/disk1/erdemy/app2scale/hdmr-opt/logs/optuna_tabarena_20260309_002910.log
2026-03-09 00:29:10 | INFO     | tpe.benchmark | ======================================================================
2026-03-09 00:29:10 | INFO     | tpe.benchmark | Configuration:
2026-03-09 00:29:10 | INFO     | tpe.benchmark |   sampler=TPE  trials=200/fold  outer_folds=8  seed=42
2026-03-09 00:29:10 | INFO     | tpe.benchmark |   task_filter=all  datasets=[46928, 46923, 46949, 46952, 46927, 46938, 46940, 46930, 46956, 46963, 46918] (11 total)
2026-03-09 00:29:10 | INFO     | tpe.benchmark | 
2026-03-09 00:29:10 | INFO     | tpe.benchmark | ▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓
2026-03-09 00:29:10 | INFO     | tpe.benchmark |   DATASET: Food_Delivery_Time  (DID=46928)
2026-03-09 00:29:10 | INFO     | tpe.benchmark | ▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓
2026-03-09 00:29:10 | INFO     | openml.config | No config file found at /home/erdemy/.config/openml/config, using default configuration.
2026-03-09 00:29:10 | INFO     | tpe.benchmark | Loading: Food_Delivery_Time  (DID=46928, task=regression) ...
2026-03-09 00:29:10 | INFO     | openml.datasets.dataset | pickle write Food_Delivery_Time
2026-03-09 00:29:10 | INFO     | tpe.benchmark |   Food_Delivery_Time | 45451 x 9 | y mean=26.291  std=9.382
2026-03-09 00:29:10 | INFO     | tpe.benchmark | 
2026-03-09 00:29:10 | INFO     | tpe.benchmark |   ┌─ Food_Delivery_Time  [Optuna-TPE-200]
2026-03-09 00:29:10 | INFO     | tpe.benchmark |   │  task=regression  trials=200/fold
  [Optuna] Food_Delivery_Time Fold 1/8 |                                      | 0/200 [00:00<?]
  [Optuna] diamonds Fold 4/8 |███████████▌     | 136/200 [27:28<16:51], val=0.1351, best=0.1350
  [Optuna] diamonds Fold 4/8 |███████████▋     | 137/200 [27:46<17:16], val=0.1351, best=0.1350
  [Optuna] diamonds Fold 4/8 |███████████▋     | 137/200 [27:46<17:16], val=0.1355, best=0.1350
  [Optuna] diamonds Fold 4/8 |███████████▋     | 138/200 [27:56<14:58], val=0.1355, best=0.1350
  [Optuna] diamonds Fold 4/8 |███████████▋     | 138/200 [27:56<14:58], val=0.1355, best=0.1350
  [Optuna] diamonds Fold 4/8 |███████████▊     | 139/200 [28:09<14:13], val=0.1355, best=0.1350
  [Optuna] diamonds Fold 4/8 |███████████▊     | 139/200 [28:09<14:13], val=0.1356, best=0.1350
  [Optuna] diamonds Fold 4/8 |███████████▉     | 140/200 [28:25<14:34], val=0.1356, best=0.1350
  [Optuna] diamonds Fold 4/8 |███████████▉     | 140/200 [28:25<14:34], val=0.1353, best=0.1350
  [Optuna] diamonds Fold 4/8 |███████████▉     | 141/200 [28:39<14:09], val=0.1353, best=0.1350
  [Optuna] diamonds Fold 4/8 |███████████▉     | 141/200 [28:39<14:09], val=0.1355, best=0.1350
  [Optuna] diamonds Fold 4/8 |████████████     | 142/200 [28:55<14:32], val=0.1355, best=0.1350
  [Optuna] diamonds Fold 4/8 |████████████     | 142/200 [28:55<14:32], val=0.1364, best=0.1350
  [Optuna] diamonds Fold 4/8 |████████████▏    | 143/200 [29:12<14:35], val=0.1364, best=0.1350
  [Optuna] diamonds Fold 4/8 |████████████▏    | 143/200 [29:12<14:35], val=0.1354, best=0.1350
  [Optuna] diamonds Fold 4/8 |████████████▏    | 144/200 [29:25<13:53], val=0.1354, best=0.1350
  [Optuna] diamonds Fold 4/8 |████████████▏    | 144/200 [29:25<13:53], val=0.1355, best=0.1350
  [Optuna] diamonds Fold 4/8 |████████████▎    | 145/200 [29:39<13:23], val=0.1355, best=0.1350
  [Optuna] diamonds Fold 4/8 |████████████▎    | 145/200 [29:39<13:23], val=0.1354, best=0.1350
  [Optuna] diamonds Fold 4/8 |████████████▍    | 146/200 [29:50<12:08], val=0.1354, best=0.1350
  [Optuna] diamonds Fold 4/8 |████████████▍    | 146/200 [29:50<12:08], val=0.1355, best=0.1350
  [Optuna] diamonds Fold 4/8 |████████████▍    | 147/200 [30:04<12:07], val=0.1355, best=0.1350
  [Optuna] diamonds Fold 4/8 |████████████▍    | 147/200 [30:04<12:07], val=0.1354, best=0.1350
  [Optuna] diamonds Fold 4/8 |████████████▌    | 148/200 [30:18<11:54], val=0.1354, best=0.1350
  [Optuna] diamonds Fold 4/8 |████████████▌    | 148/200 [30:18<11:54], val=0.1355, best=0.1350
  [Optuna] diamonds Fold 4/8 |████████████▋    | 149/200 [30:35<12:21], val=0.1355, best=0.1350
  [Optuna] diamonds Fold 4/8 |████████████▋    | 149/200 [30:35<12:21], val=0.1355, best=0.1350
  [Optuna] diamonds Fold 4/8 |████████████▊    | 150/200 [30:50<12:16], val=0.1355, best=0.1350
  [Optuna] diamonds Fold 4/8 |████████████▊    | 150/200 [30:50<12:16], val=0.1354, best=0.1350
  [Optuna] diamonds Fold 4/8 |████████████▊    | 151/200 [31:04<11:47], val=0.1354, best=0.1350
  [Optuna] diamonds Fold 4/8 |████████████▊    | 151/200 [31:04<11:47], val=0.1353, best=0.1350
  [Optuna] diamonds Fold 4/8 |████████████▉    | 152/200 [31:12<10:03], val=0.1353, best=0.1350
  [Optuna] diamonds Fold 4/8 |████████████▉    | 152/200 [31:12<10:03], val=0.1352, best=0.1350
  [Optuna] diamonds Fold 4/8 |█████████████    | 153/200 [31:24<09:45], val=0.1352, best=0.1350
  [Optuna] diamonds Fold 4/8 |█████████████    | 153/200 [31:24<09:45], val=0.1351, best=0.1350
  [Optuna] diamonds Fold 4/8 |█████████████    | 154/200 [31:35<09:10], val=0.1351, best=0.1350
  [Optuna] diamonds Fold 4/8 |█████████████    | 154/200 [31:35<09:10], val=0.1379, best=0.1350
  [Optuna] diamonds Fold 4/8 |█████████████▏   | 155/200 [31:47<08:59], val=0.1379, best=0.1350
  [Optuna] diamonds Fold 4/8 |█████████████▏   | 155/200 [31:47<08:59], val=0.1355, best=0.1350
  [Optuna] diamonds Fold 4/8 |█████████████▎   | 156/200 [32:03<09:37], val=0.1355, best=0.1350
  [Optuna] diamonds Fold 4/8 |█████████████▎   | 156/200 [32:03<09:37], val=0.1353, best=0.1350
  [Optuna] diamonds Fold 4/8 |█████████████▎   | 157/200 [32:17<09:38], val=0.1353, best=0.1350
  [Optuna] diamonds Fold 4/8 |█████████████▎   | 157/200 [32:17<09:38], val=0.1351, best=0.1350
  [Optuna] diamonds Fold 4/8 |█████████████▍   | 158/200 [32:23<07:50], val=0.1351, best=0.1350
  [Optuna] diamonds Fold 4/8 |█████████████▍   | 158/200 [32:23<07:50], val=0.1356, best=0.1350
  [Optuna] diamonds Fold 4/8 |█████████████▌   | 159/200 [32:24<05:36], val=0.1356, best=0.1350
  [Optuna] diamonds Fold 4/8 |█████████████▌   | 159/200 [32:24<05:36], val=0.1375, best=0.1350
  [Optuna] diamonds Fold 4/8 |█████████████▌   | 160/200 [32:37<06:28], val=0.1375, best=0.1350
  [Optuna] diamonds Fold 4/8 |█████████████▌   | 160/200 [32:37<06:28], val=0.1355, best=0.1350
  [Optuna] diamonds Fold 4/8 |█████████████▋   | 161/200 [32:53<07:35], val=0.1355, best=0.1350
  [Optuna] diamonds Fold 4/8 |█████████████▋   | 161/200 [32:53<07:35], val=0.1353, best=0.1350
  [Optuna] diamonds Fold 4/8 |█████████████▊   | 162/200 [33:10<08:15], val=0.1353, best=0.1350
  [Optuna] diamonds Fold 4/8 |█████████████▊   | 162/200 [33:10<08:15], val=0.1426, best=0.1350
  [Optuna] diamonds Fold 4/8 |█████████████▊   | 163/200 [33:23<08:05], val=0.1426, best=0.1350
  [Optuna] diamonds Fold 4/8 |█████████████▊   | 163/200 [33:23<08:05], val=0.1353, best=0.1350
  [Optuna] diamonds Fold 4/8 |█████████████▉   | 164/200 [33:32<07:03], val=0.1353, best=0.1350
  [Optuna] diamonds Fold 4/8 |█████████████▉   | 164/200 [33:32<07:03], val=0.1349, best=0.1349
  [Optuna] diamonds Fold 4/8 |██████████████   | 165/200 [33:38<05:55], val=0.1349, best=0.1349
  [Optuna] diamonds Fold 4/8 |██████████████   | 165/200 [33:38<05:55], val=0.1357, best=0.1349
  [Optuna] diamonds Fold 4/8 |██████████████   | 166/200 [33:46<05:23], val=0.1357, best=0.1349
  [Optuna] diamonds Fold 4/8 |██████████████   | 166/200 [33:46<05:23], val=0.1352, best=0.1349
  [Optuna] diamonds Fold 4/8 |██████████████▏  | 167/200 [33:54<04:59], val=0.1352, best=0.1349
  [Optuna] diamonds Fold 4/8 |██████████████▏  | 167/200 [33:54<04:59], val=0.1352, best=0.1349
  [Optuna] diamonds Fold 4/8 |██████████████▎  | 168/200 [34:04<04:55], val=0.1352, best=0.1349
  [Optuna] diamonds Fold 4/8 |██████████████▎  | 168/200 [34:04<04:55], val=0.1353, best=0.1349
  [Optuna] diamonds Fold 4/8 |██████████████▎  | 169/200 [34:12<04:36], val=0.1353, best=0.1349
  [Optuna] diamonds Fold 4/8 |██████████████▎  | 169/200 [34:12<04:36], val=0.1352, best=0.1349
  [Optuna] diamonds Fold 4/8 |██████████████▍  | 170/200 [34:20<04:24], val=0.1352, best=0.1349
  [Optuna] diamonds Fold 4/8 |██████████████▍  | 170/200 [34:20<04:24], val=0.1352, best=0.1349
  [Optuna] diamonds Fold 4/8 |██████████████▌  | 171/200 [34:28<04:02], val=0.1352, best=0.1349
  [Optuna] diamonds Fold 4/8 |██████████████▌  | 171/200 [34:28<04:02], val=0.1355, best=0.1349
  [Optuna] diamonds Fold 4/8 |██████████████▌  | 172/200 [34:35<03:49], val=0.1355, best=0.1349
  [Optuna] diamonds Fold 4/8 |██████████████▌  | 172/200 [34:35<03:49], val=0.1349, best=0.1349
  [Optuna] diamonds Fold 4/8 |██████████████▋  | 173/200 [34:46<04:00], val=0.1349, best=0.1349
  [Optuna] diamonds Fold 4/8 |██████████████▋  | 173/200 [34:46<04:00], val=0.1354, best=0.1349
  [Optuna] diamonds Fold 4/8 |██████████████▊  | 174/200 [34:53<03:40], val=0.1354, best=0.1349
  [Optuna] diamonds Fold 4/8 |██████████████▊  | 174/200 [34:53<03:40], val=0.1356, best=0.1349
  [Optuna] diamonds Fold 4/8 |██████████████▉  | 175/200 [35:05<03:55], val=0.1356, best=0.1349
  [Optuna] diamonds Fold 4/8 |██████████████▉  | 175/200 [35:05<03:55], val=0.1359, best=0.1349
  [Optuna] diamonds Fold 4/8 |██████████████▉  | 176/200 [35:13<03:33], val=0.1359, best=0.1349
  [Optuna] diamonds Fold 4/8 |██████████████▉  | 176/200 [35:13<03:33], val=0.1363, best=0.1349
  [Optuna] diamonds Fold 4/8 |███████████████  | 177/200 [35:19<03:07], val=0.1363, best=0.1349
  [Optuna] diamonds Fold 4/8 |███████████████  | 177/200 [35:19<03:07], val=0.1354, best=0.1349
  [Optuna] diamonds Fold 4/8 |███████████████▏ | 178/200 [35:28<03:06], val=0.1354, best=0.1349
  [Optuna] diamonds Fold 4/8 |███████████████▏ | 178/200 [35:28<03:06], val=0.1353, best=0.1349
  [Optuna] diamonds Fold 4/8 |███████████████▏ | 179/200 [35:37<02:55], val=0.1353, best=0.1349
  [Optuna] diamonds Fold 4/8 |███████████████▏ | 179/200 [35:37<02:55], val=0.1352, best=0.1349
  [Optuna] diamonds Fold 4/8 |███████████████▎ | 180/200 [35:43<02:35], val=0.1352, best=0.1349
  [Optuna] diamonds Fold 4/8 |███████████████▎ | 180/200 [35:43<02:35], val=0.1358, best=0.1349
  [Optuna] diamonds Fold 4/8 |███████████████▍ | 181/200 [35:49<02:20], val=0.1358, best=0.1349
  [Optuna] diamonds Fold 4/8 |███████████████▍ | 181/200 [35:49<02:20], val=0.1357, best=0.1349
  [Optuna] diamonds Fold 4/8 |███████████████▍ | 182/200 [35:58<02:17], val=0.1357, best=0.1349
  [Optuna] diamonds Fold 4/8 |███████████████▍ | 182/200 [35:58<02:17], val=0.1358, best=0.1349
  [Optuna] diamonds Fold 4/8 |███████████████▌ | 183/200 [36:06<02:14], val=0.1358, best=0.1349
  [Optuna] diamonds Fold 4/8 |███████████████▌ | 183/200 [36:06<02:14], val=0.1354, best=0.1349
  [Optuna] diamonds Fold 4/8 |███████████████▋ | 184/200 [36:16<02:17], val=0.1354, best=0.1349
  [Optuna] diamonds Fold 4/8 |███████████████▋ | 184/200 [36:16<02:17], val=0.1361, best=0.1349
  [Optuna] diamonds Fold 4/8 |███████████████▋ | 185/200 [36:23<01:58], val=0.1361, best=0.1349
  [Optuna] diamonds Fold 4/8 |███████████████▋ | 185/200 [36:23<01:58], val=0.1354, best=0.1349
  [Optuna] diamonds Fold 4/8 |███████████████▊ | 186/200 [36:32<01:54], val=0.1354, best=0.1349
  [Optuna] diamonds Fold 4/8 |███████████████▊ | 186/200 [36:32<01:54], val=0.1356, best=0.1349
  [Optuna] diamonds Fold 4/8 |███████████████▉ | 187/200 [36:40<01:46], val=0.1356, best=0.1349
  [Optuna] diamonds Fold 4/8 |███████████████▉ | 187/200 [36:40<01:46], val=0.1354, best=0.1349
  [Optuna] diamonds Fold 4/8 |███████████████▉ | 188/200 [36:48<01:37], val=0.1354, best=0.1349
  [Optuna] diamonds Fold 4/8 |███████████████▉ | 188/200 [36:48<01:37], val=0.1365, best=0.1349
  [Optuna] diamonds Fold 4/8 |████████████████ | 189/200 [36:55<01:26], val=0.1365, best=0.1349
  [Optuna] diamonds Fold 4/8 |████████████████ | 189/200 [36:55<01:26], val=0.1353, best=0.1349
  [Optuna] diamonds Fold 4/8 |████████████████▏| 190/200 [36:57<00:59], val=0.1353, best=0.1349
  [Optuna] diamonds Fold 4/8 |████████████████▏| 190/200 [36:57<00:59], val=0.1362, best=0.1349
  [Optuna] diamonds Fold 4/8 |████████████████▏| 191/200 [37:06<01:02], val=0.1362, best=0.1349
  [Optuna] diamonds Fold 4/8 |████████████████▏| 191/200 [37:06<01:02], val=0.1356, best=0.1349
  [Optuna] diamonds Fold 4/8 |████████████████▎| 192/200 [37:14<00:58], val=0.1356, best=0.1349
  [Optuna] diamonds Fold 4/8 |████████████████▎| 192/200 [37:14<00:58], val=0.1353, best=0.1349
  [Optuna] diamonds Fold 4/8 |████████████████▍| 193/200 [37:22<00:53], val=0.1353, best=0.1349
  [Optuna] diamonds Fold 4/8 |████████████████▍| 193/200 [37:22<00:53], val=0.1353, best=0.1349
  [Optuna] diamonds Fold 4/8 |████████████████▍| 194/200 [37:31<00:48], val=0.1353, best=0.1349
  [Optuna] diamonds Fold 4/8 |████████████████▍| 194/200 [37:31<00:48], val=0.1350, best=0.1349
  [Optuna] diamonds Fold 4/8 |████████████████▌| 195/200 [37:39<00:40], val=0.1350, best=0.1349
  [Optuna] diamonds Fold 4/8 |████████████████▌| 195/200 [37:39<00:40], val=0.1351, best=0.1349
  [Optuna] diamonds Fold 4/8 |████████████████▋| 196/200 [37:48<00:33], val=0.1351, best=0.1349
  [Optuna] diamonds Fold 4/8 |████████████████▋| 196/200 [37:48<00:33], val=0.1351, best=0.1349
  [Optuna] diamonds Fold 4/8 |████████████████▋| 197/200 [37:56<00:24], val=0.1351, best=0.1349
  [Optuna] diamonds Fold 4/8 |████████████████▋| 197/200 [37:56<00:24], val=0.1353, best=0.1349
  [Optuna] diamonds Fold 4/8 |████████████████▊| 198/200 [38:14<00:22], val=0.1353, best=0.1349
  [Optuna] diamonds Fold 4/8 |████████████████▊| 198/200 [38:14<00:22], val=0.1351, best=0.1349
  [Optuna] diamonds Fold 4/8 |████████████████▉| 199/200 [38:31<00:12], val=0.1351, best=0.1349
  [Optuna] diamonds Fold 4/8 |████████████████▉| 199/200 [38:31<00:12], val=0.1357, best=0.1349
  [Optuna] diamonds Fold 4/8 |█████████████████| 200/200 [38:48<00:00], val=0.1357, best=0.1349
  [Optuna] diamonds Fold 4/8 |█████████████████| 200/200 [38:48<00:00], val=0.1356, best=0.1349
  [Optuna] diamonds Fold 4/8 |█████████████████| 200/200 [38:48<00:00], val=0.1356, best=0.1349
2026-03-09 03:51:48 | INFO     | tpe.benchmark |   │  [Optuna] Fold 4/8 | RMSE=514.1978 | best_val=0.1349 | trials=200 | 2338.8s | ETA: 1:58:06

  [Optuna] diamonds Fold 5/8 |                                                | 0/200 [00:00<?]
  [Optuna] diamonds Fold 5/8 |▏                                           | 1/200 [00:13<45:54]
  [Optuna] diamonds Fold 5/8 |                   | 1/200 [00:13<45:54], val=0.1368, best=0.1368
  [Optuna] diamonds Fold 5/8 |▏                | 2/200 [00:36<1:02:55], val=0.1368, best=0.1368
  [Optuna] diamonds Fold 5/8 |▏                | 2/200 [00:36<1:02:55], val=0.1393, best=0.1368
  [Optuna] diamonds Fold 5/8 |▎                  | 3/200 [00:40<40:09], val=0.1393, best=0.1368
  [Optuna] diamonds Fold 5/8 |▎                  | 3/200 [00:40<40:09], val=0.1434, best=0.1368
  [Optuna] diamonds Fold 5/8 |▍                  | 4/200 [00:42<26:08], val=0.1434, best=0.1368
  [Optuna] diamonds Fold 5/8 |▍                  | 4/200 [00:42<26:08], val=0.1361, best=0.1361
  [Optuna] diamonds Fold 5/8 |▍                  | 5/200 [01:02<40:41], val=0.1361, best=0.1361
  [Optuna] diamonds Fold 5/8 |▍                  | 5/200 [01:02<40:41], val=0.1351, best=0.1351
  [Optuna] diamonds Fold 5/8 |▌                  | 6/200 [01:06<31:14], val=0.1351, best=0.1351
  [Optuna] diamonds Fold 5/8 |▌                  | 6/200 [01:06<31:14], val=0.1364, best=0.1351
  [Optuna] diamonds Fold 5/8 |▋                  | 7/200 [01:21<35:52], val=0.1364, best=0.1351
  [Optuna] diamonds Fold 5/8 |▋                  | 7/200 [01:21<35:52], val=0.1363, best=0.1351
  [Optuna] diamonds Fold 5/8 |▊                  | 8/200 [01:25<28:49], val=0.1363, best=0.1351
  [Optuna] diamonds Fold 5/8 |▊                  | 8/200 [01:25<28:49], val=0.1341, best=0.1341
  [Optuna] diamonds Fold 5/8 |▊                  | 9/200 [01:31<25:21], val=0.1341, best=0.1341
  [Optuna] diamonds Fold 5/8 |▊                  | 9/200 [01:31<25:21], val=0.1360, best=0.1341
  [Optuna] diamonds Fold 5/8 |▉                 | 10/200 [01:34<20:27], val=0.1360, best=0.1341
  [Optuna] diamonds Fold 5/8 |▉                 | 10/200 [01:34<20:27], val=0.1368, best=0.1341
  [Optuna] diamonds Fold 5/8 |▉                 | 11/200 [01:39<18:49], val=0.1368, best=0.1341
  [Optuna] diamonds Fold 5/8 |▉                 | 11/200 [01:39<18:49], val=0.1349, best=0.1341
  [Optuna] diamonds Fold 5/8 |█                 | 12/200 [01:43<17:13], val=0.1349, best=0.1341
  [Optuna] diamonds Fold 5/8 |█                 | 12/200 [01:43<17:13], val=0.1357, best=0.1341
  [Optuna] diamonds Fold 5/8 |█▏                | 13/200 [01:49<17:13], val=0.1357, best=0.1341
  [Optuna] diamonds Fold 5/8 |█▏                | 13/200 [01:49<17:13], val=0.1359, best=0.1341
  [Optuna] diamonds Fold 5/8 |█▎                | 14/200 [01:53<16:16], val=0.1359, best=0.1341
  [Optuna] diamonds Fold 5/8 |█▎                | 14/200 [01:53<16:16], val=0.1339, best=0.1339
  [Optuna] diamonds Fold 5/8 |█▎                | 15/200 [01:55<13:24], val=0.1339, best=0.1339
  [Optuna] diamonds Fold 5/8 |█▎                | 15/200 [01:55<13:24], val=0.1342, best=0.1339
  [Optuna] diamonds Fold 5/8 |█▍                | 16/200 [02:01<14:48], val=0.1342, best=0.1339
  [Optuna] diamonds Fold 5/8 |█▍                | 16/200 [02:01<14:48], val=0.1348, best=0.1339
  [Optuna] diamonds Fold 5/8 |█▌                | 17/200 [02:04<12:44], val=0.1348, best=0.1339
  [Optuna] diamonds Fold 5/8 |█▌                | 17/200 [02:04<12:44], val=0.1347, best=0.1339
  [Optuna] diamonds Fold 5/8 |█▌                | 18/200 [02:08<12:25], val=0.1347, best=0.1339
  [Optuna] diamonds Fold 5/8 |█▌                | 18/200 [02:08<12:25], val=0.1360, best=0.1339
  [Optuna] diamonds Fold 5/8 |█▋                | 19/200 [02:11<11:28], val=0.1360, best=0.1339
  [Optuna] diamonds Fold 5/8 |█▋                | 19/200 [02:11<11:28], val=0.1364, best=0.1339
  [Optuna] diamonds Fold 5/8 |█▊                | 20/200 [02:18<14:32], val=0.1364, best=0.1339
  [Optuna] diamonds Fold 5/8 |█▊                | 20/200 [02:18<14:32], val=0.1360, best=0.1339
  [Optuna] diamonds Fold 5/8 |█▉                | 21/200 [02:20<11:31], val=0.1360, best=0.1339
  [Optuna] diamonds Fold 5/8 |█▉                | 21/200 [02:20<11:31], val=0.1349, best=0.1339
  [Optuna] diamonds Fold 5/8 |█▉                | 22/200 [02:23<10:30], val=0.1349, best=0.1339
  [Optuna] diamonds Fold 5/8 |█▉                | 22/200 [02:23<10:30], val=0.1352, best=0.1339
  [Optuna] diamonds Fold 5/8 |██                | 23/200 [02:27<10:53], val=0.1352, best=0.1339
  [Optuna] diamonds Fold 5/8 |██                | 23/200 [02:27<10:53], val=0.1356, best=0.1339
  [Optuna] diamonds Fold 5/8 |██▏               | 24/200 [02:31<11:36], val=0.1356, best=0.1339
  [Optuna] diamonds Fold 5/8 |██▏               | 24/200 [02:31<11:36], val=0.1347, best=0.1339
  [Optuna] diamonds Fold 5/8 |██▎               | 25/200 [02:33<09:30], val=0.1347, best=0.1339
  [Optuna] diamonds Fold 5/8 |██▎               | 25/200 [02:33<09:30], val=0.1355, best=0.1339
  [Optuna] diamonds Fold 5/8 |██▎               | 26/200 [02:38<11:00], val=0.1355, best=0.1339
  [Optuna] diamonds Fold 5/8 |██▎               | 26/200 [02:38<11:00], val=0.1345, best=0.1339
  [Optuna] diamonds Fold 5/8 |██▍               | 27/200 [02:42<11:29], val=0.1345, best=0.1339
  [Optuna] diamonds Fold 5/8 |██▍               | 27/200 [02:42<11:29], val=0.1349, best=0.1339
  [Optuna] diamonds Fold 5/8 |██▌               | 28/200 [02:44<09:23], val=0.1349, best=0.1339
  [Optuna] diamonds Fold 5/8 |██▌               | 28/200 [02:44<09:23], val=0.1357, best=0.1339
  [Optuna] diamonds Fold 5/8 |██▌               | 29/200 [02:51<12:42], val=0.1357, best=0.1339
  [Optuna] diamonds Fold 5/8 |██▌               | 29/200 [02:51<12:42], val=0.1358, best=0.1339
  [Optuna] diamonds Fold 5/8 |██▋               | 30/200 [02:59<14:57], val=0.1358, best=0.1339
  [Optuna] diamonds Fold 5/8 |██▋               | 30/200 [02:59<14:57], val=0.1359, best=0.1339
  [Optuna] diamonds Fold 5/8 |██▊               | 31/200 [03:02<13:40], val=0.1359, best=0.1339
  [Optuna] diamonds Fold 5/8 |██▊               | 31/200 [03:02<13:40], val=0.1348, best=0.1339
  [Optuna] diamonds Fold 5/8 |██▉               | 32/200 [03:07<13:45], val=0.1348, best=0.1339
  [Optuna] diamonds Fold 5/8 |██▉               | 32/200 [03:07<13:45], val=0.1350, best=0.1339
  [Optuna] diamonds Fold 5/8 |██▉               | 33/200 [03:10<12:06], val=0.1350, best=0.1339
  [Optuna] diamonds Fold 5/8 |██▉               | 33/200 [03:10<12:06], val=0.1356, best=0.1339
  [Optuna] diamonds Fold 5/8 |███               | 34/200 [03:13<10:31], val=0.1356, best=0.1339
  [Optuna] diamonds Fold 5/8 |███               | 34/200 [03:13<10:31], val=0.1356, best=0.1339
  [Optuna] diamonds Fold 5/8 |███▏              | 35/200 [03:20<13:11], val=0.1356, best=0.1339
  [Optuna] diamonds Fold 5/8 |███▏              | 35/200 [03:20<13:11], val=0.1362, best=0.1339
  [Optuna] diamonds Fold 5/8 |███▏              | 36/200 [03:24<12:05], val=0.1362, best=0.1339
  [Optuna] diamonds Fold 5/8 |███▏              | 36/200 [03:24<12:05], val=0.1392, best=0.1339
  [Optuna] diamonds Fold 5/8 |███▎              | 37/200 [03:26<10:29], val=0.1392, best=0.1339
  [Optuna] diamonds Fold 5/8 |███▎              | 37/200 [03:26<10:29], val=0.1366, best=0.1339
  [Optuna] diamonds Fold 5/8 |███▍              | 38/200 [03:43<20:47], val=0.1366, best=0.1339
  [Optuna] diamonds Fold 5/8 |███▍              | 38/200 [03:43<20:47], val=0.1346, best=0.1339
  [Optuna] diamonds Fold 5/8 |███▌              | 39/200 [03:54<23:44], val=0.1346, best=0.1339
  [Optuna] diamonds Fold 5/8 |███▌              | 39/200 [03:54<23:44], val=0.1367, best=0.1339
  [Optuna] diamonds Fold 5/8 |███▌              | 40/200 [03:58<19:21], val=0.1367, best=0.1339
  [Optuna] diamonds Fold 5/8 |███▌              | 40/200 [03:58<19:21], val=0.1367, best=0.1339
  [Optuna] diamonds Fold 5/8 |███▋              | 41/200 [04:00<15:11], val=0.1367, best=0.1339
  [Optuna] diamonds Fold 5/8 |███▋              | 41/200 [04:00<15:11], val=0.1380, best=0.1339
  [Optuna] diamonds Fold 5/8 |███▊              | 42/200 [04:15<22:28], val=0.1380, best=0.1339
  [Optuna] diamonds Fold 5/8 |███▊              | 42/200 [04:15<22:28], val=0.1347, best=0.1339
  [Optuna] diamonds Fold 5/8 |███▊              | 43/200 [04:30<27:26], val=0.1347, best=0.1339
  [Optuna] diamonds Fold 5/8 |███▊              | 43/200 [04:30<27:26], val=0.1342, best=0.1339
  [Optuna] diamonds Fold 5/8 |███▉              | 44/200 [04:37<24:29], val=0.1342, best=0.1339
  [Optuna] diamonds Fold 5/8 |███▉              | 44/200 [04:37<24:29], val=0.1340, best=0.1339
  [Optuna] diamonds Fold 5/8 |████              | 45/200 [04:56<31:31], val=0.1340, best=0.1339
  [Optuna] diamonds Fold 5/8 |████              | 45/200 [04:56<31:31], val=0.1340, best=0.1339
  [Optuna] diamonds Fold 5/8 |████▏             | 46/200 [05:03<27:05], val=0.1340, best=0.1339
  [Optuna] diamonds Fold 5/8 |████▏             | 46/200 [05:03<27:05], val=0.1346, best=0.1339
  [Optuna] diamonds Fold 5/8 |████▏             | 47/200 [05:15<28:23], val=0.1346, best=0.1339
  [Optuna] diamonds Fold 5/8 |████▏             | 47/200 [05:15<28:23], val=0.1348, best=0.1339
  [Optuna] diamonds Fold 5/8 |████▎             | 48/200 [05:21<24:13], val=0.1348, best=0.1339
  [Optuna] diamonds Fold 5/8 |████▎             | 48/200 [05:21<24:13], val=0.1349, best=0.1339
  [Optuna] diamonds Fold 5/8 |████▍             | 49/200 [05:24<19:20], val=0.1349, best=0.1339
  [Optuna] diamonds Fold 5/8 |████▍             | 49/200 [05:24<19:20], val=0.1358, best=0.1339
  [Optuna] diamonds Fold 5/8 |████▌             | 50/200 [05:33<19:57], val=0.1358, best=0.1339
  [Optuna] diamonds Fold 5/8 |████▌             | 50/200 [05:33<19:57], val=0.1353, best=0.1339
  [Optuna] diamonds Fold 5/8 |████▌             | 51/200 [05:41<19:33], val=0.1353, best=0.1339
  [Optuna] diamonds Fold 5/8 |████▌             | 51/200 [05:41<19:33], val=0.1339, best=0.1339
